,author_id,id,created_at,text,Keyword,geo
220,1199800417821048834,1450474960653365250,2021-10-19T14:52:33.000Z,#Stocks_to_Buy #NASDAQ_AMD #NASDAQ_APPL #NASDAQ_MSFT #NASDAQ_INTC Buy Advanced Micro Devices as It Rallies to New Heights https://t.co/Ma9o0MM8Bm https://t.co/HhkKr6VYcw https://t.co/bJgNUzBjb7,APPL,
221,309744177,1450474898472701962,2021-10-19T14:52:18.000Z,$appl healthy snacks https://t.co/peoLMGMYy5,APPL,
222,1118188831948230657,1450473487890534406,2021-10-19T14:46:42.000Z,"Bloombergが、APPLEが半導体不足で iPhone13 の生産を1,000万台減らすかもとスクープして 1週間。
この間、株価は当日下落し、その後
Apple: +5.1%
半導体不足の元凶と書かれた
Broadcom: +4.2%
TI: +3.9%
有名なAPPLへの半導体納入企業
QORVO:+4.1%
Skyworks:+2.6%
村田製:+1.5%

村田製、頑張れ!!😭",APPL,
223,1329703142355738624,1450471685631664133,2021-10-19T14:39:32.000Z,"約1ヶ月…お帰り$APPL
やっとプラスに転じた。耐えた私🤣",APPL,
224,827454695643844608,1450471240074997761,2021-10-19T14:37:46.000Z,"@seanroz14 here to thank you for this, i saw you post this in the discord group. i got all of them on friday bell 
spy call is up 150%
prog is 200%
appl is UP 500%
as of now !!!",APPL,
225,66877189,1450470590683430912,2021-10-19T14:35:11.000Z,$APPL 💪🏽,APPL,
226,1371620636490133505,1450470418113077266,2021-10-19T14:34:30.000Z,"$APPL  Minimos ambiguos, retirada de la oferta y nos vamos a la parte alta del canal.  

GRUPO GRATUITO DE TELEGRAM 
 https//t.me/MEGAIDEASACCIONES https://t.co/DxMCXkFBwe",APPL,
227,1271499841861017604,1450469811109179409,2021-10-19T14:32:06.000Z,if $appl hits $150 td ill fucking twerk or sum,APPL,
228,1064636309963268096,1450469705819557897,2021-10-19T14:31:40.000Z,@feisty_Appl 🤣🤣🤣,APPL,
229,271028568,1450469356564095000,2021-10-19T14:30:17.000Z,"Hello friends and potential employers,

As I mentioned, last month I suffered a detached retina. Post-surgery now, my retina is attached, and surgeon is optimistic, but right now the eye doesn't function normally.

Contemporaneous with a New York bar appl…https://t.co/RvBoKPcSI9",APPL,
230,309744177,1450469003718184971,2021-10-19T14:28:53.000Z,Took a small bite $appl 🍏🔥,APPL,
231,1297565623204089859,1450468997154099208,2021-10-19T14:28:51.000Z,surely I do regret turning my appl swing into a spread. Owell. Max it out and move on plz and thank you.,APPL,
232,1413147904655564818,1450465286973448196,2021-10-19T14:14:07.000Z,"Options + Stock Alerts
Discord link below

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $APTY $NBY $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $SPY $QQQ $W $JAGX $INO  $BYFC $TSLA $SHOP $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/bGXg2SW3pD",APPL,
233,1199809269622824960,1450464501044756483,2021-10-19T14:11:00.000Z,"Automatic Mining System Extra $BTC $ETH
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv $cbbt $boxl $tsnp $opti $neca $dsgt $btc $jmia $plug https://t.co/zJWlXQFXW2",APPL,
234,2954231766,1450463999284457474,2021-10-19T14:09:00.000Z,YOOO @APPL GOT US RICH @bankrollstockz @blakestonks,APPL,
235,1945164296,1450463855558201344,2021-10-19T14:08:26.000Z,"Die zwölf Fachhochschulen – FH Burgenland, FH des BFI Wien, FH CAMPUS 02, IMC Fachhochschule Krems, FH St. Pölten, FH Oberösterreich, FH JOANNEUM, FH KufsteinTirol, MCI Management Center Innsbruck, FH Vorarlberg, FH Kärnten - Carinthia University of Appl… https://t.co/gOFuMXMnNV",APPL,
236,1037817989180149760,1450462995595894798,2021-10-19T14:05:01.000Z,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
237,1037817989180149760,1450462643890921482,2021-10-19T14:03:37.000Z,"@christopherkay @markets @Unilever #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
238,796774623094382592,1450462162527342605,2021-10-19T14:01:42.000Z,"HOS new release designed to control multiple houses and properties at the same time so if you have a summer house and a winter hut you may control and monitor both from same app on your touch device iPhone/iPad, Apple Watch or Appl…https://t.co/hkdaSncQie https://t.co/wtoWRgIj1Z",APPL,
239,1037817989180149760,1450461592475295750,2021-10-19T13:59:26.000Z,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
240,1037817989180149760,1450461243991539722,2021-10-19T13:58:03.000Z,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
241,1037817989180149760,1450460749223055369,2021-10-19T13:56:05.000Z,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
242,1355374395154427908,1450460532289548296,2021-10-19T13:55:13.000Z,$APPL pushing here,APPL,
243,41881765,1450460048925335555,2021-10-19T13:53:18.000Z,@andrew_appl Thanks :),APPL,
244,1432813292578394117,1450459886475780100,2021-10-19T13:52:39.000Z,$147.50 is key point on $APPL holding $150 calls in full,APPL,
245,15136071,1450459491049299969,2021-10-19T13:51:05.000Z,"@hiddensmallcaps They pay 2% of the 3% to Stripe, and there are some poweful companies between them and their merchants who will want the 3% (e.g. $fb, $appl, and $goog). They’re a great company, but they will have to face this reality either by monetizing buyers directly or some other answer.",APPL,
246,41881765,1450459461139771401,2021-10-19T13:50:58.000Z,"@andrew_appl Thanks for taking the time to check it out :)
Hope you enjoy the song and have a great day/night :)",APPL,
247,1037817989180149760,1450459301638721549,2021-10-19T13:50:20.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
248,707424962785599488,1450459254725488656,2021-10-19T13:50:09.000Z,"@OposisiCerdas Tunggu dulu, jng lapor kalo blm divaksin terdata di appl. PELIN",APPL,
249,1037817989180149760,1450459180645732361,2021-10-19T13:49:51.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
250,1037817989180149760,1450458876348928002,2021-10-19T13:48:39.000Z,"@WSJmarkets @djtgallagher #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
251,41881765,1450458416980402183,2021-10-19T13:46:49.000Z,"@andrew_appl Such an awesome song :)
You may enjoy this as well :)
https://t.co/sV7fBr8gdB",APPL,
252,186279255,1450457947344080899,2021-10-19T13:44:57.000Z,Te gustaria haber estado el día que salio a cotizar $APPL en Nasdaq? #Bitcoin https://t.co/ao1gpwhdS3,APPL,
253,1537204741,1450457135721205760,2021-10-19T13:41:44.000Z,RT @SEPTAPHILLY: It's #TransitTuesday! Enjoy a Medium Hot or Iced Coffee from Dunkin' for only $1 (+ appl. tax) when you flash your SEPTA K…,APPL,
254,1037817989180149760,1450456572883243014,2021-10-19T13:39:29.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
255,1037817989180149760,1450456397645328385,2021-10-19T13:38:48.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
256,1199809269622824960,1450456250899222535,2021-10-19T13:38:13.000Z,"Automatic Mining System Extra $BTC $ETH
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv $cbbt $boxl $tsnp $opti $neca $dsgt $btc $jmia $plug https://t.co/GNrCveAQVB",APPL,
257,1199809269622824960,1450456132170956812,2021-10-19T13:37:44.000Z,"Automatic Mining System Extra $BTC $ETH
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv $cbbt $boxl $tsnp $opti $neca $dsgt $btc $jmia $plug https://t.co/UgQpgWPGfl",APPL,
258,1037817989180149760,1450456004211118089,2021-10-19T13:37:14.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
259,1037817989180149760,1450455783896985605,2021-10-19T13:36:21.000Z,"@WSJmarkets @WSJ #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
260,1359364747867549698,1450455107233931267,2021-10-19T13:33:40.000Z,State Government Jobs- NHM Tamilnadu Recruitment 2021 | NHM Tamilnadu: 07 Software Programmer Jobs 2021 | Download Application Form through @ https://t.co/WZE7oQGTbD– NHM Tamilnadu invites applications for recruitment of  https://t.co/LXWgEMQnoy,APPL,
261,1263877565929963520,1450453713588559879,2021-10-19T13:28:08.000Z,@andrew_appl probably after school like 4👍,APPL,
262,520270350,1450453554116837377,2021-10-19T13:27:30.000Z,"@rtovadodaraGJ06 
Appl No.:3522069021
Appl Date:11-10-2021
RTO Name:RTO,VADODARA
Name:BHAVIKA M AGRAWAL
DOB:31-03-1989
Father  Name:MAYURBHAI
BACK LOG APPLICATION IS PENDING.",APPL,
263,1359927567298494479,1450452708608122880,2021-10-19T13:24:08.000Z,"@snorlax_support $kavl 1 min and daily look like they are going to make a huge move 
$ater
$gsah
$prog
$appl
$dis
$BA
got buying power
 and looking for a special option",APPL,
264,1952875184,1450452123745873920,2021-10-19T13:21:49.000Z,@jimcramer Sell APPL to buy more $AMC and $GME,APPL,
265,1145355773444284418,1450450971570491395,2021-10-19T13:17:14.000Z,End Result Console Objective Application Prompts User Enter Loan Amount Interest Rate Appl Q26160765 https://t.co/AHCSfMPXJA #order #customessays,APPL,
266,1357420539867000832,1450449274664259584,2021-10-19T13:10:29.000Z,… MORE $APPL STOCK!!,APPL,
267,422500343,1450449152815472640,2021-10-19T13:10:00.000Z,"@DougKass @tomkeene @lisaabramowicz1 @FerroTV I look at APPL and see if it 2.5 trillion then Tesla will eventually reach that. It is just a simple way of making money. Remember Netflix, Amazon also were priced differently than older generation of companies. If you had a Tesla you would know it is a software car.",APPL,
268,1449528505885097986,1450447998454951942,2021-10-19T13:05:25.000Z,"RT @AxieKawaii: Are YOU STILL LOOKING for an Axie Scholarship?😃

Your wait is Over. We have LIMITED slots available.

Apply NOW!🔴

We give…",APPL,
269,12334752,1450447134629761024,2021-10-19T13:01:59.000Z,"@vd Every single time Apple releases a product some dimwit “explains to you” why it is crap/overpriced/doomed…
Meanwhile, my $APPL shares and mankind prove them wrong, year over year.
¯\_(ツ)_/¯",APPL,
270,1435895052966957056,1450446349380378629,2021-10-19T12:58:52.000Z,"Fall job recruitment remains online, forces students to adapt to new methods – Yale Daily News

For the second year, fall job recruitment for seniors will take place online which has forced applicants to continue to adapt to changing hiring methods such as Hire-vues and appl… https://t.co/0Zzrb0wtO7",APPL,
271,1215550165421084672,1450446097726509059,2021-10-19T12:57:52.000Z,"Profit up to 80000 $DOGE Daily
Join https://t.co/xcx4kqcRkC

$pton $ayro $plug $idex $boxl $alpp $novn $ctrm $tsnp $nio $tsla $ipoe $atvk $jmia $opti $neca $hcmc $cbbt $appl $nio $tsla $cciv $spce $blnk $wkhs $solo $pola $dsgt $tpii $nio $tsla $ipoe $jmia $DOGE $dq https://t.co/wESiAvN58c",APPL,
272,765903333605437443,1450445853605384195,2021-10-19T12:56:54.000Z,"$APPL and $AMZN back bullish

#riskranges",APPL,
273,2237596905,1450445805307977733,2021-10-19T12:56:42.000Z,"RT @ThePupOfWallSt: @Benzinga $WMT Goldman Sachs Maintains Buy on Walmart, Raises Price Target to $196, Adds to Conviction List

$APPL M1 P…",APPL,
274,1328100486449393665,1450445579587407873,2021-10-19T12:55:48.000Z,$APPL on $TGT https://t.co/qCt0Nbi8We,APPL,
275,1444033380023111680,1450444966451298310,2021-10-19T12:53:22.000Z,"Most profitable trading community
To get 35% off type SAVE

$KODK $UAVS $GNUS $GEVO $ZOM $CHGG $DYNT $SPAQ $SPY $AMD $QQQ $XELA $XERS $IDEX $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $TLRY https://t.co/1ybKEktvpC",APPL,
276,1444033380023111680,1450444724318314503,2021-10-19T12:52:24.000Z,"Options + Stock Alerts
Discord link below

To get 30% off type SAVE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $PBI $NBY $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $W $JAGX $INO $BYFC $TSLA $SPY $BOXL $AAPL $BNGO $DKNG $APPL $AMC $CEI $PROG https://t.co/64IAHsRe2G",APPL,
277,1240492279065792512,1450444119487102979,2021-10-19T12:50:00.000Z,"$APPL Apple 
JPM のアナリスト予想は 2021 Q4は堅調、 2022 Q1 ガイダンスは低い。
Q4 は９末までなので、iPhone 13 シリーズの効果があるが、 Q1 は 10-12月期で出荷台数が減る（≒ 納品が遅れる）ということです。
ただし、最近 ガイダンスださないこともあるんですよね。 https://t.co/tp6bNfkfDR",APPL,
278,1446429254049321002,1450443680578478080,2021-10-19T12:48:16.000Z,"@11_du_FCB @NUMagpies @appl_moi_sam @lnstantFoot Tu supportes le Barça... 😆😆😆 
Genre tu mets une photo de pep et tu vas nous faire croire que tu supportes le Barça depuis 10ans ?! 

Y'a pas pire footix que dans les rangs des supporters du Barça et du réal...",APPL,
279,202518868,1450441382406012933,2021-10-19T12:39:08.000Z,@heypauet No preguntes y compra acciones de $APPL que verás que hay unos cuantos tontos que comprarán el paño y la iBroom 🤗 (ya queda menos),APPL,
280,1320894284497780737,1450440499869876224,2021-10-19T12:35:37.000Z,"@RepRickLarsen @Washington_Appl Nah, Cosmic Crisp is where it’s at. That snd Granny.",APPL,
281,15770574,1450439975800119298,2021-10-19T12:33:32.000Z,"RT @Chartnite: New MacBooks move away from chip partner Intel.

#Apple $APPL https://t.co/HyfAxveETI",APPL,
282,1269771121651519490,1450439732157206529,2021-10-19T12:32:34.000Z,"New MacBooks move away from chip partner Intel.

#Apple $APPL https://t.co/HyfAxveETI",APPL,
283,1408032039811624962,1450439674347114496,2021-10-19T12:32:20.000Z,this letter is a reference for the NON-DAMAGED EARTHQUAKE PERFORMANCE ANALYSIS work that can be appl... https://t.co/Oo1oeUMIqd @Tobb2bHesapAdi aracılığıyla,APPL,
284,2201756246,1450438303128432646,2021-10-19T12:26:53.000Z,RT @SEPTAPHILLY: It's #TransitTuesday! Enjoy a Medium Hot or Iced Coffee from Dunkin' for only $1 (+ appl. tax) when you flash your SEPTA K…,APPL,
285,430186590,1450438240016732164,2021-10-19T12:26:38.000Z,RT @SEPTAPHILLY: It's #TransitTuesday! Enjoy a Medium Hot or Iced Coffee from Dunkin' for only $1 (+ appl. tax) when you flash your SEPTA K…,APPL,
286,1271408532273930242,1450437779641491456,2021-10-19T12:24:49.000Z,"@peterrough This malaise strategy has worked so well in the past.  

https://t.co/6p5QpJrctc",APPL,
287,1411969854349795331,1450437189561552896,2021-10-19T12:22:28.000Z,"RT @AxieKawaii: Are YOU STILL LOOKING for an Axie Scholarship?😃

Your wait is Over. We have LIMITED slots available.

Apply NOW!🔴

We give…",APPL,
288,1199809269622824960,1450437101258952704,2021-10-19T12:22:07.000Z,"The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv $cbbt $boxl $tsnp $opti $neca $dsgt $btc https://t.co/dV4l5h8APt",APPL,
289,1009130281830318083,1450436744571232256,2021-10-19T12:20:42.000Z,"Corrigendum to “Enhanced electrocatalytic activity and durability of Pt nanoparticles decorated on GO-PVP hybride material for methanol oxidation reaction” [Appl. Catal., B 219 (2017) 511–516] https://t.co/4MqrwrkeZU",APPL,
290,1434184538955993097,1450435980972867584,2021-10-19T12:17:40.000Z,"Options + Stock Alerts
Discord link below

To get 30% off type SAVE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $PBI $NBY $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $W $JAGX $INO $BYFC $TSLA $SPY $BOXL $AAPL $BNGO $DKNG $APPL $AMC $CEI $PROG https://t.co/tiJmUYahHy",APPL,
291,2755582701,1450435877910499328,2021-10-19T12:17:15.000Z,@Mrofficer88 @jake_appl @Sloth_R6 Oh my mrofficer,APPL,
292,1434184538955993097,1450435670141407232,2021-10-19T12:16:26.000Z,"Most profitable trading community
To get 30% off type SAVE

$KODK $UAVS $GNUS $GEVO $ZOM $CHGG $DYNT $SPAQ $SPY $AMD $QQQ $XELA $XERS $IDEX $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $TLRY https://t.co/37pourCDnp",APPL,
293,1242510628473966592,1450435220595949573,2021-10-19T12:14:39.000Z,"RT @7PddMccIV6grIbP: Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https:/…",APPL,
294,1199809269622824960,1450435102018785282,2021-10-19T12:14:10.000Z,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv https://t.co/SmhBwy31V5",APPL,
295,1037817989180149760,1450434678725521410,2021-10-19T12:12:29.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
296,1037817989180149760,1450434473322033160,2021-10-19T12:11:40.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
297,1037817989180149760,1450434332879949824,2021-10-19T12:11:07.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
298,1037817989180149760,1450433984249335812,2021-10-19T12:09:44.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
299,47474555,1450433826073858052,2021-10-19T12:09:06.000Z,Elvis at home at Graceland https://t.co/KSHk0Vq3p9,APPL,
300,1233180192664956929,1450433747833196550,2021-10-19T12:08:47.000Z,RT @11_du_FCB: @NUMagpies @appl_moi_sam @lnstantFoot oh le neo supporter mdr,APPL,
301,1143493660903792645,1450433324262969351,2021-10-19T12:07:06.000Z,@rubare_appl 中の人は存じ上げませんが、控えめだけど行動はする（したい）みたいなどちらでもいけるところがアドリブ心をくすぐる良い塩梅のキャラクターさんと勝手に思っております。周りの動静次第で動かしてもシーン描けるし留まって心情を描いても良い、MSにとても優しい……。,APPL,
302,47474555,1450432687861288960,2021-10-19T12:04:35.000Z,VideosElvis and s alive https://t.co/RlGLCbB8FT,APPL,
303,2966251121,1450431538219257857,2021-10-19T12:00:01.000Z,"Job Opportunity with @nature_org 

Burn Crew Member/Women in Fire Fellowship

The Fellowship will prepare the candidate for entry or mid-level fire positions. The position is a full-time, year-long role reporting to a work location in Carterville, IL

https://t.co/J51ofRvycn",APPL,
304,221870837,1450430781676007425,2021-10-19T11:57:00.000Z,"RT @jellevanlottum: Applied Ancient History @J_o_Appl_Hist: Ketty Iannantuono's article 'A Christian Emperor between Pagan Gods', in which…",APPL,
305,1037817989180149760,1450430264480604161,2021-10-19T11:54:57.000Z,"@WSJmarkets And smart #FED members are enthusiastically dumping on individual traders!

#FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
306,47474555,1450430187208912900,2021-10-19T11:54:38.000Z,Videos https://t.co/VdJJ8SfNvr,APPL,
307,1037817989180149760,1450429723457245184,2021-10-19T11:52:48.000Z,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",APPL,
308,47474555,1450429581673041920,2021-10-19T11:52:14.000Z,Videos https://t.co/GNL6CAeWv0,APPL,
309,1124313706316177408,1450427543698378754,2021-10-19T11:44:08.000Z,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● Mrs. GREEN APPL…
● 今の彼氏と別れて僕と付き合って…
● 彼氏さんかっこよくないですね。…
● 一途ですか？…
#質問箱 #匿名質問募集中

https://t.co/byeSqeCjjY",APPL,
310,22346163,1450427362110316549,2021-10-19T11:43:25.000Z,"@Benzinga $WMT Goldman Sachs Maintains Buy on Walmart, Raises Price Target to $196, Adds to Conviction List

$APPL M1 Pro/Max Processor To Be A 'Game Changer,' Apple Beating 'Intel At Its Own Game,' Say Analysts After 'Unleashed' Event",APPL,
311,1397136426806878211,1450426994718502923,2021-10-19T11:41:57.000Z,"New Free Options and crypto  Discord! 
LINK IN BIO! JOIN NOW!

$BTC $ETH $ECH $BCH $LTC  $ampl $XTZ $XLM $XOM 
$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/fK5KcOiN2U",APPL,
312,1177919406942220288,1450424720864649221,2021-10-19T11:32:55.000Z,@geass_gr 引き継ぎ機能ちゃんとして下さいあappl経由で出来ないのは草,APPL,
313,749218282549325825,1450424587439595520,2021-10-19T11:32:23.000Z,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● Mrs. GREEN APPL…
● 質問じゃなくて申し訳ないのです…
● スピラスピカのライブどんな感じ…
● スピスピ変わったんかーリリイベ…
#質問箱 #匿名質問募集中

https://t.co/NDTUnbKUX0",APPL,
314,3311355560,1450423606840684544,2021-10-19T11:28:30.000Z,"@958Faiza @UKVisainUSA @VFSGlobal My appl in India is 29 days old &amp; no proper response after many calls &amp; emails. Just the std. auto-response. Even today, I am uncertain &amp; don't even have my passport to apply for other visas as per travel plan. @VFSGlobal. @ukhomeoffice",APPL,
315,26466176,1450422518423109636,2021-10-19T11:24:10.000Z,After watching the $APPL event I got 10X more annoyed in 1/4 of the time about the abuse of superlatives and numerical relative references,APPL,
316,1244771509702258690,1450420797944729600,2021-10-19T11:17:20.000Z,"so,,,, hes going to be an appl* user soon... https://t.co/Yumd1rTRA1",APPL,
317,371472423,1450417493705637889,2021-10-19T11:04:12.000Z,"Anker PowerLine II 3-in-1 ケーブル（ライトニングUSB/USB-C/Micro USB端子対応ケーブル）【Appl･･･ / 1,999円 | 楽天通販のスマートフォン用ケーブル人気ランキング61位 （21/10/19 20:04:09 update） https://t.co/EJSWU0qwkf",APPL,
318,1292267699918319616,1450416574490365953,2021-10-19T11:00:33.000Z,RT @SEPTAPHILLY: It's #TransitTuesday! Enjoy a Medium Hot or Iced Coffee from Dunkin' for only $1 (+ appl. tax) when you flash your SEPTA K…,APPL,
319,2361108396,1450416438519296001,2021-10-19T11:00:01.000Z,It's #TransitTuesday! Enjoy a Medium Hot or Iced Coffee from Dunkin' for only $1 (+ appl. tax) when you flash your SEPTA Key card:  https://t.co/vxjp0Moutp! #ISEPTAPHILLY #waytogo #Perks https://t.co/v4ZWdSHRQy,APPL,
320,1600613390,1450415804810465282,2021-10-19T10:57:29.000Z,@NUMagpies @appl_moi_sam @lnstantFoot oh le neo supporter mdr,APPL,
321,1365988917229481990,1450415076997943299,2021-10-19T10:54:36.000Z,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 好きな曲を教えて…
● 歌聴きたいです！…
● じゃあ好きなボカロPの好きな曲…
● Mrs. GREEN APPL…
#質問箱 #匿名質問募集中

https://t.co/tA3pwtAyMo",APPL,
322,1067310570695577600,1450414928557395972,2021-10-19T10:54:01.000Z,"Apple | $AAPL

APPL breakout of the key point on retest

Long or short it with BTC on Trade8: https://t.co/XsySCgR63k https://t.co/thf6o1Ywnt",APPL,
323,1199809269622824960,1450414312703549446,2021-10-19T10:51:34.000Z,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv https://t.co/fcOSmuQ6Ab",APPL,
324,957524978118770690,1450414093232328707,2021-10-19T10:50:41.000Z,"@sahilypatel Over-enthusiastic apple.
But $appl thinks this is the next big thing 🤣",APPL,
325,87323301,1450412919825608711,2021-10-19T10:46:02.000Z,"@JonErlichman Even if he’d stayed on APPL, he couldn’t have kept the pace of investing to maintain his 33.34% share of the company to have $800B worth in shares.",APPL,
326,494809138,1450412384607092739,2021-10-19T10:43:54.000Z,"Conclusion:

Sharding is a great solution for appl's with large data requirements and high-volume read/writes workloads, but it does come with additional complexity. 

Consider whether the benefits outweigh the costs or there is a simpler solution before you begin implementing.",APPL,
327,494809138,1450412355343454208,2021-10-19T10:43:47.000Z,"Key Based Sharding:

It is also known as hash-based sharding, involves using a value taken from newly written data — such as a customer’s ID number, a client appl’s IP address, a ZIP code, etc. — and plugging it into a hash function to determine which shard the data should go to. https://t.co/oDbX3nubkJ",APPL,
328,946155576312070144,1450410480468692994,2021-10-19T10:36:20.000Z,"RT @CelalKucuker: #APPL $APPL
Ancak bu kadar olur.... 
Daha iyisini yapana kadar en iyisi bu... 2 ay süre içerisinde  4 paylaştıgım grafik…",APPL,
329,46192094,1450409417082654723,2021-10-19T10:32:06.000Z,"$APPL Special event yesterday, while mainly for the (smallish) pro laptop market, revealed that Apple not only has the capability surpass the processing power of all other makers…it’s already happening. And they’re doing it with less energy.",APPL,
